,item_id,product_category_name,month_year,qty,total_price,unit_price,product_name_lenght,product_description_lenght,customers,holiday,volume,comp_price
305,cool2,cool_stuff,01-07-2017,16,2079.84,129.99,33,897,42,1,15750,129.99
306,cool2,cool_stuff,01-08-2017,16,1870.84,116.9275,33,897,39,1,15750,116.9275
307,cool2,cool_stuff,01-10-2017,10,1199.9,119.99,33,897,33,2,15750,119.99
308,cool2,cool_stuff,01-11-2017,9,1169.91,129.99,33,897,42,4,15750,129.99
309,cool2,cool_stuff,01-12-2017,3,389.97,129.99,33,897,38,1,15750,129.99
310,cool2,cool_stuff,01-01-2018,4,519.96,129.99,33,897,102,2,15750,29.5
311,cool2,cool_stuff,01-02-2018,2,259.98,129.99,33,897,20,2,15750,129.99
312,cool2,cool_stuff,01-03-2018,1,129.99,129.99,33,897,45,1,15750,35.0
313,cool2,cool_stuff,01-04-2018,1,129.99,129.99,33,897,18,1,15750,35.0
314,computers1,computers_accessories,01-05-2017,4,379.6,94.9,45,236,11,1,2808,94.9
315,computers1,computers_accessories,01-06-2017,6,611.4,100.9,45,236,15,1,2808,100.9
316,computers1,computers_accessories,01-07-2017,10,1099.0,109.9,45,236,17,1,2808,109.9
317,computers1,computers_accessories,01-08-2017,2,219.8,109.9,45,236,15,1,2808,109.9
318,computers1,computers_accessories,01-09-2017,4,395.6,98.9,45,236,15,1,2808,98.9
319,computers1,computers_accessories,01-10-2017,4,395.6,98.9,45,236,31,2,2808,98.9
320,computers1,computers_accessories,01-11-2017,6,593.4,98.9,45,236,36,4,2808,109.9
321,computers1,computers_accessories,01-12-2017,1,98.9,98.9,45,236,35,1,2808,109.9
322,computers1,computers_accessories,01-01-2018,31,2795.14,90.534,45,236,152,2,2808,97.6425
323,computers1,computers_accessories,01-02-2018,30,2537.19,84.75608696,45,236,202,2,2808,78.7122807
324,computers1,computers_accessories,01-03-2018,13,1139.8,87.5,45,236,127,1,2808,81.02391304
325,computers1,computers_accessories,01-04-2018,5,470.0,94.0,45,236,107,1,2808,80.66666667
326,computers1,computers_accessories,01-06-2018,4,292.0,73.0,45,236,66,0,2808,78.9
327,computers1,computers_accessories,01-07-2018,18,1199.48,66.34214286,45,236,43,1,2808,77.9
328,computers1,computers_accessories,01-08-2018,1,79.9,79.9,45,236,18,1,2808,77.9
329,consoles2,consoles_games,01-07-2017,1,19.9,19.9,56,237,13,1,2304,19.9
330,consoles2,consoles_games,01-08-2017,11,218.9,19.9,56,237,33,1,2304,19.9
331,consoles2,consoles_games,01-09-2017,9,179.1,19.9,56,237,17,1,2304,19.9
332,consoles2,consoles_games,01-10-2017,12,248.0,20.66666667,56,237,38,2,2304,20.66666667
333,consoles2,consoles_games,01-11-2017,23,563.5,24.5,56,237,49,4,2304,24.5
334,consoles2,consoles_games,01-12-2017,17,416.5,24.5,56,237,30,1,2304,24.5
335,consoles2,consoles_games,01-01-2018,10,271.2,27.03333333,56,237,9,2,2304,27.03333333
336,consoles2,consoles_games,01-02-2018,1,32.5,32.5,56,237,6,2,2304,32.5
337,consoles2,consoles_games,01-03-2018,7,229.2,32.74285714,56,237,13,1,2304,32.74285714
338,consoles2,consoles_games,01-04-2018,6,205.2,34.2,56,237,13,1,2304,34.2
339,health5,health_beauty,01-01-2017,8,2799.2,349.9,51,625,9,1,11400,64.99
340,health5,health_beauty,01-02-2017,4,1399.6,349.9,51,625,19,2,11400,64.99
341,health5,health_beauty,01-03-2017,2,699.8,349.9,51,625,25,1,11400,64.99
342,health5,health_beauty,01-04-2017,1,349.9,349.9,51,625,23,2,11400,64.99
343,health5,health_beauty,01-05-2017,4,1399.6,349.9,51,625,41,1,11400,64.99
344,health5,health_beauty,01-06-2017,2,699.8,349.9,51,625,53,1,11400,58.79952381
345,health5,health_beauty,01-07-2017,1,349.9,349.9,51,625,61,1,11400,59.25666667
346,health5,health_beauty,01-08-2017,7,2449.3,349.9,51,625,82,1,11400,58.99
347,health5,health_beauty,01-09-2017,7,2449.3,349.9,51,625,89,1,11400,58.99
348,health5,health_beauty,01-10-2017,10,3499.0,349.9,51,625,81,2,11400,58.99
349,health5,health_beauty,01-11-2017,11,3543.5,322.1363636,51,625,139,4,11400,58.99
350,health5,health_beauty,01-12-2017,7,2449.3,349.9,51,625,112,1,11400,58.99
351,health5,health_beauty,01-01-2018,12,4198.8,349.9,51,625,98,2,11400,58.99
352,health5,health_beauty,01-02-2018,15,5248.5,349.9,51,625,126,2,11400,58.99
353,health5,health_beauty,01-03-2018,17,5948.3,349.9,51,625,169,1,11400,58.99
354,health5,health_beauty,01-04-2018,7,2449.3,349.9,51,625,118,1,11400,58.99
355,health5,health_beauty,01-05-2018,10,3513.1,352.25,51,625,159,3,11400,58.99
356,health5,health_beauty,01-06-2018,11,4004.0,364.0,51,625,131,0,11400,58.99
357,health5,health_beauty,01-07-2018,11,4004.0,364.0,51,625,113,1,11400,58.99
358,health5,health_beauty,01-08-2018,9,3276.0,364.0,51,625,127,1,11400,58.99
359,watches8,watches_gifts,01-07-2017,2,479.8,239.9,35,640,29,1,2992,197.383
360,watches8,watches_gifts,01-10-2017,2,479.8,239.9,35,640,43,2,2992,232.49
361,watches8,watches_gifts,01-01-2018,2,459.8,229.9,35,640,59,2,2992,199.0
362,watches8,watches_gifts,01-02-2018,11,2250.8,204.6181818,35,640,90,2,2992,182.0
363,watches8,watches_gifts,01-03-2018,16,2680.0,167.5,35,640,125,1,2992,151.8784375
364,watches8,watches_gifts,01-04-2018,26,3908.9,150.3423077,35,640,178,1,2992,150.1333333
365,watches8,watches_gifts,01-05-2018,30,4355.0,145.1666667,35,640,260,3,2992,132.53125
366,watches8,watches_gifts,01-06-2018,3,457.9,152.6333333,35,640,93,0,2992,138.22
367,watches8,watches_gifts,01-07-2018,14,2200.0,157.1428571,35,640,122,1,2992,155.0
368,watches8,watches_gifts,01-08-2018,11,1737.4,157.9454545,35,640,61,1,2992,145.5509091
369,furniture4,furniture_decor,01-11-2017,1,99.9,99.9,57,272,64,4,12000,99.9
370,furniture4,furniture_decor,01-12-2017,3,299.7,99.9,57,272,40,1,12000,99.9
371,furniture4,furniture_decor,01-01-2018,13,1298.7,99.9,57,272,125,2,12000,99.9
372,furniture4,furniture_decor,01-02-2018,13,1298.7,99.9,57,272,52,2,12000,99.9
373,furniture4,furniture_decor,01-03-2018,12,1198.8,99.9,57,272,83,1,12000,99.9
374,furniture4,furniture_decor,01-04-2018,13,1298.7,99.9,57,272,92,1,12000,99.9
375,furniture4,furniture_decor,01-05-2018,13,1298.7,99.9,57,272,95,3,12000,99.9
376,furniture4,furniture_decor,01-06-2018,10,999.0,99.9,57,272,18,0,12000,99.9
377,furniture4,furniture_decor,01-07-2018,14,1099.5,78.53571429,57,272,22,1,12000,78.53571429
378,furniture4,furniture_decor,01-08-2018,9,754.5,83.83333333,57,272,19,1,12000,83.83333333
379,watches5,watches_gifts,01-08-2017,8,1839.2,229.9,42,236,48,1,3510,179.9
380,watches5,watches_gifts,01-09-2017,10,2190.6,219.06,42,236,54,1,3510,164.57
381,watches5,watches_gifts,01-10-2017,8,1729.2,216.15,42,236,43,2,3510,232.49
382,watches5,watches_gifts,01-11-2017,12,2395.2,203.2909091,42,236,91,4,3510,174.4333333
383,watches5,watches_gifts,01-12-2017,28,6287.2,224.5428571,42,236,73,1,3510,185.96
384,watches5,watches_gifts,01-01-2018,10,2207.7,220.77,42,236,59,2,3510,199.0
385,watches5,watches_gifts,01-02-2018,21,4319.4,205.6857143,42,236,90,2,3510,182.0
386,watches5,watches_gifts,01-03-2018,16,3459.0,216.1875,42,236,125,1,3510,151.8784375
387,watches5,watches_gifts,01-04-2018,13,2657.0,204.3846154,42,236,178,1,3510,150.1333333
388,watches5,watches_gifts,01-05-2018,17,3383.0,199.0,42,236,260,3,3510,132.53125
389,health7,health_beauty,01-01-2017,1,64.99,64.99,59,492,9,1,3960,64.99
390,health7,health_beauty,01-02-2017,5,324.95,64.99,59,492,19,2,3960,64.99
391,health7,health_beauty,01-03-2017,9,584.91,64.99,59,492,25,1,3960,64.99
392,health7,health_beauty,01-04-2017,9,584.91,64.99,59,492,23,2,3960,64.99
393,health7,health_beauty,01-05-2017,16,1039.84,64.99,59,492,41,1,3960,64.99
394,health7,health_beauty,01-06-2017,21,1234.79,58.79952381,59,492,53,1,3960,58.79952381
395,health7,health_beauty,01-07-2017,15,888.85,59.25666667,59,492,61,1,3960,59.25666667
396,health7,health_beauty,01-08-2017,22,1297.78,58.99,59,492,82,1,3960,58.99
397,health7,health_beauty,01-09-2017,25,1474.75,58.99,59,492,89,1,3960,58.99
398,health7,health_beauty,01-10-2017,19,1120.81,58.99,59,492,81,2,3960,58.99
399,health7,health_beauty,01-11-2017,24,1415.76,58.99,59,492,139,4,3960,58.99
400,health7,health_beauty,01-12-2017,9,530.91,58.99,59,492,112,1,3960,58.99
401,health7,health_beauty,01-01-2018,6,353.94,58.99,59,492,98,2,3960,58.99
402,health7,health_beauty,01-02-2018,14,825.86,58.99,59,492,126,2,3960,58.99
403,health7,health_beauty,01-03-2018,10,589.9,58.99,59,492,169,1,3960,58.99
404,health7,health_beauty,01-04-2018,11,648.89,58.99,59,492,118,1,3960,58.99
405,health7,health_beauty,01-05-2018,4,235.96,58.99,59,492,159,3,3960,58.99
406,health7,health_beauty,01-06-2018,6,353.94,58.99,59,492,131,0,3960,58.99
407,health7,health_beauty,01-07-2018,2,117.98,58.99,59,492,113,1,3960,58.99
408,health7,health_beauty,01-08-2018,3,176.97,58.99,59,492,127,1,3960,58.99
409,bed3,bed_bath_table,01-10-2017,8,792.0,99.0,55,312,50,2,20944,45.95
410,bed3,bed_bath_table,01-11-2017,22,2178.0,99.0,55,312,97,4,20944,40.53181818
411,bed3,bed_bath_table,01-12-2017,7,693.0,99.0,55,312,41,1,20944,39.99
412,bed3,bed_bath_table,01-01-2018,11,1082.0,98.3,55,312,62,2,20944,39.99
413,bed3,bed_bath_table,01-02-2018,13,1196.0,92.0,55,312,62,2,20944,39.99
414,bed3,bed_bath_table,01-03-2018,3,276.0,92.0,55,312,43,1,20944,39.99
415,bed3,bed_bath_table,01-04-2018,9,815.0,90.875,55,312,34,1,20944,39.99
416,bed3,bed_bath_table,01-05-2018,14,1235.36,88.24,55,312,57,3,20944,39.99
417,bed3,bed_bath_table,01-06-2018,14,1188.6,84.9,55,312,43,0,20944,39.99
418,bed3,bed_bath_table,01-07-2018,9,764.1,84.9,55,312,26,1,20944,39.99
419,bed3,bed_bath_table,01-08-2018,1,84.9,84.9,55,312,15,1,20944,39.24
420,garden3,garden_tools,01-02-2017,1,99.99,99.99,47,1893,3,2,8000,99.99
421,garden3,garden_tools,01-03-2017,11,1099.89,99.99,47,1893,21,1,8000,99.99
422,garden3,garden_tools,01-04-2017,8,759.92,96.65666667,47,1893,17,2,8000,96.65666667
423,garden3,garden_tools,01-05-2017,2,219.98,109.99,47,1893,34,1,8000,109.99
424,garden3,garden_tools,01-06-2017,2,239.98,119.99,47,1893,26,1,8000,119.99
425,garden3,garden_tools,01-07-2017,2,240.0,120.0,47,1893,74,1,8000,59.9
426,garden3,garden_tools,01-09-2017,4,417.0,104.25,47,1893,115,1,8000,59.9
427,garden3,garden_tools,01-10-2017,12,1105.92,92.594,47,1893,146,2,8000,59.9
428,garden3,garden_tools,01-11-2017,21,1889.79,89.99,47,1893,339,4,8000,53.78571429
429,garden3,garden_tools,01-12-2017,14,1259.86,89.99,47,1893,184,1,8000,55.75
430,garden3,garden_tools,01-01-2018,12,1479.98,123.3316667,47,1893,137,2,8000,49.9
431,garden3,garden_tools,01-02-2018,14,1680.0,120.0,47,1893,160,2,8000,50.35714286
432,garden3,garden_tools,01-03-2018,6,680.0,113.3333333,47,1893,116,1,8000,53.9
433,garden3,garden_tools,01-04-2018,7,770.0,110.0,47,1893,111,1,8000,53.9
434,garden3,garden_tools,01-05-2018,8,880.0,110.0,47,1893,102,3,8000,53.05789474
435,garden3,garden_tools,01-06-2018,10,969.9,96.65666667,47,1893,58,0,8000,49.9
436,garden3,garden_tools,01-07-2018,5,499.95,99.99,47,1893,54,1,8000,49.9
437,garden3,garden_tools,01-08-2018,2,199.98,99.99,47,1893,46,1,8000,49.9
438,bed2,bed_bath_table,01-02-2017,2,179.8,89.9,54,245,2,2,20000,89.9
439,bed2,bed_bath_table,01-03-2017,22,1977.8,89.9,54,245,20,1,20000,89.9
440,bed2,bed_bath_table,01-04-2017,34,3056.6,89.9,54,245,31,2,20000,89.9
441,bed2,bed_bath_table,01-05-2017,58,5214.2,89.9,54,245,57,1,20000,45.95
442,bed2,bed_bath_table,01-06-2017,51,4584.9,89.9,54,245,61,1,20000,45.95
443,bed2,bed_bath_table,01-07-2017,60,5394.0,89.9,54,245,123,1,20000,45.95
444,bed2,bed_bath_table,01-08-2017,37,3326.3,89.9,54,245,90,1,20000,45.95
445,bed2,bed_bath_table,01-09-2017,23,2067.7,89.9,54,245,54,1,20000,45.95
446,bed2,bed_bath_table,01-10-2017,14,1258.6,89.9,54,245,50,2,20000,45.95
447,bed2,bed_bath_table,01-11-2017,40,3596.0,89.9,54,245,97,4,20000,40.53181818
448,bed2,bed_bath_table,01-12-2017,18,1594.2,88.48823529,54,245,41,1,20000,39.99
449,bed2,bed_bath_table,01-01-2018,17,1477.3,86.9,54,245,62,2,20000,39.99
450,bed2,bed_bath_table,01-02-2018,22,1911.8,86.9,54,245,62,2,20000,39.99
451,bed2,bed_bath_table,01-03-2018,17,1477.3,86.9,54,245,43,1,20000,39.99
452,bed2,bed_bath_table,01-04-2018,6,510.27,85.045,54,245,34,1,20000,39.99
453,bed2,bed_bath_table,01-05-2018,26,2174.89,83.64961538,54,245,57,3,20000,39.99
454,bed2,bed_bath_table,01-06-2018,23,1837.7,79.9,54,245,43,0,20000,39.99
455,bed2,bed_bath_table,01-07-2018,10,781.3,77.93333333,54,245,26,1,20000,39.99
456,bed2,bed_bath_table,01-08-2018,7,518.0,74.0,54,245,15,1,20000,39.24
457,furniture3,furniture_decor,01-08-2017,1,38.4,38.4,41,789,14,1,14000,38.4
458,furniture3,furniture_decor,01-09-2017,6,230.4,38.4,41,789,7,1,14000,38.4
459,furniture3,furniture_decor,01-10-2017,8,307.2,38.4,41,789,17,2,14000,38.4
460,furniture3,furniture_decor,01-11-2017,34,1170.35,34.58117647,41,789,64,4,14000,99.9
461,furniture3,furniture_decor,01-12-2017,4,153.6,38.4,41,789,40,1,14000,99.9
462,furniture3,furniture_decor,01-01-2018,15,576.0,38.4,41,789,125,2,14000,99.9
463,furniture3,furniture_decor,01-02-2018,4,153.6,38.4,41,789,52,2,14000,99.9
464,furniture3,furniture_decor,01-03-2018,14,493.4,35.48571429,41,789,83,1,14000,99.9
465,furniture3,furniture_decor,01-04-2018,4,140.0,35.0,41,789,92,1,14000,99.9
466,furniture3,furniture_decor,01-05-2018,4,140.0,35.0,41,789,95,3,14000,99.9
467,furniture3,furniture_decor,01-06-2018,2,70.0,35.0,41,789,18,0,14000,99.9
468,furniture3,furniture_decor,01-08-2018,1,35.0,35.0,41,789,19,1,14000,83.83333333
469,watches4,watches_gifts,01-11-2017,13,1404.0,108.0,58,3006,91,4,7632,174.4333333
470,watches4,watches_gifts,01-12-2017,13,1404.0,108.0,58,3006,73,1,7632,185.96
471,watches4,watches_gifts,01-01-2018,44,4752.0,108.0,58,3006,59,2,7632,199.0
472,watches4,watches_gifts,01-02-2018,33,3564.0,108.0,58,3006,90,2,7632,182.0
473,watches4,watches_gifts,01-03-2018,21,2214.0,105.6428571,58,3006,125,1,7632,151.8784375
474,watches4,watches_gifts,01-04-2018,21,2205.0,105.0,58,3006,178,1,7632,150.1333333
475,watches4,watches_gifts,01-05-2018,37,3885.0,105.0,58,3006,260,3,7632,132.53125
476,watches4,watches_gifts,01-06-2018,28,2940.0,105.0,58,3006,93,0,7632,138.22
477,watches4,watches_gifts,01-07-2018,8,840.0,105.0,58,3006,122,1,7632,155.0
478,watches4,watches_gifts,01-08-2018,7,735.0,105.0,58,3006,61,1,7632,145.5509091
479,watches3,watches_gifts,01-03-2017,1,78.0,78.0,59,319,6,1,640,241.006
480,watches3,watches_gifts,01-06-2017,3,234.0,78.0,59,319,17,1,640,185.0
481,watches3,watches_gifts,01-07-2017,1,78.0,78.0,59,319,29,1,640,197.383
482,watches3,watches_gifts,01-08-2017,5,390.0,78.0,59,319,48,1,640,179.9
483,watches3,watches_gifts,01-10-2017,3,234.0,78.0,59,319,43,2,640,232.49
484,watches3,watches_gifts,01-11-2017,2,156.0,78.0,59,319,91,4,640,174.4333333
485,watches3,watches_gifts,01-12-2017,6,468.0,78.0,59,319,73,1,640,185.96
486,watches3,watches_gifts,01-01-2018,9,702.0,78.0,59,319,59,2,640,199.0
487,watches3,watches_gifts,01-02-2018,1,78.0,78.0,59,319,90,2,640,182.0
488,watches3,watches_gifts,01-03-2018,1,78.0,78.0,59,319,125,1,640,151.8784375
489,watches3,watches_gifts,01-04-2018,16,1248.0,78.0,59,319,178,1,640,150.1333333
490,watches3,watches_gifts,01-05-2018,5,390.0,78.0,59,319,260,3,640,132.53125
491,watches3,watches_gifts,01-06-2018,39,3042.0,78.0,59,319,93,0,640,138.22
492,watches3,watches_gifts,01-07-2018,40,3120.0,78.0,59,319,122,1,640,155.0
493,watches3,watches_gifts,01-08-2018,28,2179.0,77.82142857,59,319,61,1,640,145.5509091
494,furniture2,furniture_decor,01-07-2017,5,375.0,75.0,44,903,5,1,15000,75.0
495,furniture2,furniture_decor,01-08-2017,13,975.0,75.0,44,903,14,1,15000,75.0
496,furniture2,furniture_decor,01-10-2017,5,375.0,75.0,44,903,17,2,15000,75.0
497,furniture2,furniture_decor,01-11-2017,44,3300.0,75.0,44,903,64,4,15000,99.9
498,furniture2,furniture_decor,01-12-2017,47,3525.0,75.0,44,903,40,1,15000,99.9
499,furniture2,furniture_decor,01-01-2018,122,8538.0,69.9953271,44,903,125,2,15000,99.9
500,furniture2,furniture_decor,01-02-2018,44,3075.6,69.9,44,903,52,2,15000,99.9
501,furniture2,furniture_decor,01-03-2018,65,4543.5,69.9,44,903,83,1,15000,99.9
502,furniture2,furniture_decor,01-04-2018,83,5801.7,69.9,44,903,92,1,15000,99.9
503,furniture2,furniture_decor,01-05-2018,92,6430.8,69.9,44,903,95,3,15000,99.9
504,furniture2,furniture_decor,01-06-2018,2,179.8,89.9,44,903,18,0,15000,99.9
505,furniture2,furniture_decor,01-07-2018,2,179.8,89.9,44,903,22,1,15000,78.53571429
506,furniture2,furniture_decor,01-08-2018,3,309.7,103.2333333,44,903,19,1,15000,83.83333333
507,garden2,garden_tools,01-04-2017,5,299.5,59.9,59,341,17,2,32560,59.9
508,garden2,garden_tools,01-05-2017,2,119.8,59.9,59,341,34,1,32560,59.9
509,garden2,garden_tools,01-06-2017,5,299.5,59.9,59,341,26,1,32560,59.9
510,garden2,garden_tools,01-07-2017,15,898.5,59.9,59,341,74,1,32560,59.9
511,garden2,garden_tools,01-08-2017,19,1138.1,59.9,59,341,113,1,32560,59.9
512,garden2,garden_tools,01-09-2017,34,2036.6,59.9,59,341,115,1,32560,59.9
513,garden2,garden_tools,01-10-2017,13,778.7,59.9,59,341,146,2,32560,59.9
514,garden2,garden_tools,01-11-2017,9,495.5,54.45,59,341,339,4,32560,53.78571429
515,garden2,garden_tools,01-12-2017,1,49.9,49.9,59,341,184,1,32560,55.75
516,garden2,garden_tools,01-01-2018,1,49.9,49.9,59,341,137,2,32560,49.9
517,garden2,garden_tools,01-02-2018,4,203.6,51.23333333,59,341,160,2,32560,50.35714286
518,garden2,garden_tools,01-03-2018,2,107.8,53.9,59,341,116,1,32560,53.9
519,garden2,garden_tools,01-04-2018,2,107.8,53.9,59,341,111,1,32560,53.9
520,garden2,garden_tools,01-05-2018,4,199.6,49.9,59,341,102,3,32560,53.05789474
521,garden2,garden_tools,01-06-2018,5,249.5,49.9,59,341,58,0,32560,49.9
522,garden2,garden_tools,01-07-2018,3,149.7,49.9,59,341,54,1,32560,49.9
523,garden2,garden_tools,01-08-2018,3,149.7,49.9,59,341,46,1,32560,49.9
524,furniture1,furniture_decor,01-07-2017,1,38.4,38.4,49,829,5,1,10000,38.4
525,furniture1,furniture_decor,01-08-2017,8,307.2,38.4,49,829,14,1,10000,38.4
526,furniture1,furniture_decor,01-09-2017,12,460.8,38.4,49,829,7,1,10000,38.4
527,furniture1,furniture_decor,01-10-2017,25,960.0,38.4,49,829,17,2,10000,38.4
528,furniture1,furniture_decor,01-11-2017,28,1026.51,36.85428571,49,829,64,4,10000,99.9
529,furniture1,furniture_decor,01-01-2018,2,76.8,38.4,49,829,125,2,10000,99.9
530,furniture1,furniture_decor,01-02-2018,9,345.6,38.4,49,829,52,2,10000,99.9
531,furniture1,furniture_decor,01-03-2018,17,601.8,35.48571429,49,829,83,1,10000,99.9
532,furniture1,furniture_decor,01-04-2018,17,595.0,35.0,49,829,92,1,10000,99.9
533,furniture1,furniture_decor,01-05-2018,11,385.0,35.0,49,829,95,3,10000,99.9
534,furniture1,furniture_decor,01-06-2018,13,455.0,35.0,49,829,18,0,10000,99.9
535,furniture1,furniture_decor,01-07-2018,10,350.0,35.0,49,829,22,1,10000,78.53571429
536,furniture1,furniture_decor,01-08-2018,16,560.0,35.0,49,829,19,1,10000,83.83333333
537,health2,health_beauty,01-08-2017,6,1950.0,325.0,60,2644,82,1,2992,58.99
538,health2,health_beauty,01-09-2017,11,3575.0,325.0,60,2644,89,1,2992,58.99
539,health2,health_beauty,01-10-2017,2,650.0,325.0,60,2644,81,2,2992,58.99
540,health2,health_beauty,01-11-2017,12,3900.0,325.0,60,2644,139,4,2992,58.99
541,health2,health_beauty,01-12-2017,6,1950.0,325.0,60,2644,112,1,2992,58.99
542,health2,health_beauty,01-01-2018,10,3250.0,325.0,60,2644,98,2,2992,58.99
543,health2,health_beauty,01-02-2018,23,7475.0,325.0,60,2644,126,2,2992,58.99
544,health2,health_beauty,01-03-2018,28,9125.0,325.8928571,60,2644,169,1,2992,58.99
545,health2,health_beauty,01-04-2018,21,6930.0,330.0,60,2644,118,1,2992,58.99
546,health2,health_beauty,01-05-2018,19,6270.0,330.0,60,2644,159,3,2992,58.99
547,health2,health_beauty,01-06-2018,16,5280.0,330.0,60,2644,131,0,2992,58.99
548,health2,health_beauty,01-07-2018,13,4290.0,330.0,60,2644,113,1,2992,58.99
549,health2,health_beauty,01-08-2018,28,9240.0,330.0,60,2644,127,1,2992,58.99
550,garden1,garden_tools,01-02-2017,1,99.99,99.99,58,1893,3,2,8000,99.99
551,garden1,garden_tools,01-03-2017,5,499.95,99.99,58,1893,21,1,8000,99.99
552,garden1,garden_tools,01-05-2017,4,439.96,109.99,58,1893,34,1,8000,109.99
553,garden1,garden_tools,01-06-2017,6,659.94,109.99,58,1893,26,1,8000,109.99
554,garden1,garden_tools,01-07-2017,1,120.0,120.0,58,1893,74,1,8000,59.9
555,garden1,garden_tools,01-08-2017,2,240.0,120.0,58,1893,113,1,8000,59.9
556,garden1,garden_tools,01-09-2017,7,735.0,102.5,58,1893,115,1,8000,59.9
557,garden1,garden_tools,01-10-2017,17,1619.93,95.29,58,1893,146,2,8000,59.9
558,garden1,garden_tools,01-11-2017,28,2519.72,89.99,58,1893,339,4,8000,53.78571429
559,garden1,garden_tools,01-12-2017,27,2429.73,89.99,58,1893,184,1,8000,55.75
560,garden1,garden_tools,01-01-2018,11,1405.0,127.7272727,58,1893,137,2,8000,49.9
561,garden1,garden_tools,01-02-2018,7,840.0,120.0,58,1893,160,2,8000,50.35714286
562,garden1,garden_tools,01-03-2018,6,660.0,110.0,58,1893,116,1,8000,53.9
563,garden1,garden_tools,01-04-2018,5,550.0,110.0,58,1893,111,1,8000,53.9
564,garden1,garden_tools,01-05-2018,2,220.0,110.0,58,1893,102,3,8000,53.05789474
565,garden1,garden_tools,01-06-2018,6,539.94,89.99,58,1893,58,0,8000,49.9
566,garden1,garden_tools,01-07-2018,7,699.93,99.99,58,1893,54,1,8000,49.9
567,garden1,garden_tools,01-08-2018,6,589.94,98.32333333,58,1893,46,1,8000,49.9
568,cool1,cool_stuff,01-02-2017,7,599.93,85.70428571,54,1012,7,2,15750,85.70428571
569,cool1,cool_stuff,01-03-2017,14,1399.86,99.99,54,1012,22,1,15750,99.99
570,cool1,cool_stuff,01-04-2017,17,1699.83,99.99,54,1012,33,2,15750,99.99
571,cool1,cool_stuff,01-05-2017,22,2199.78,99.99,54,1012,58,1,15750,99.99
572,cool1,cool_stuff,01-06-2017,14,1399.86,99.99,54,1012,42,1,15750,99.99
573,cool1,cool_stuff,01-07-2017,11,1099.89,99.99,54,1012,42,1,15750,99.99
574,cool1,cool_stuff,01-08-2017,14,1399.86,99.99,54,1012,39,1,15750,99.99
575,cool1,cool_stuff,01-09-2017,3,299.97,99.99,54,1012,10,1,15750,29.5
576,cool1,cool_stuff,01-10-2017,2,199.98,99.99,54,1012,33,2,15750,99.99
577,cool1,cool_stuff,01-11-2017,4,399.96,99.99,54,1012,42,4,15750,99.99
578,cool1,cool_stuff,01-12-2017,3,299.97,99.99,54,1012,38,1,15750,99.99
579,cool1,cool_stuff,01-01-2018,3,299.97,99.99,54,1012,102,2,15750,29.5
580,cool1,cool_stuff,01-02-2018,1,99.99,99.99,54,1012,20,2,15750,99.99
581,cool1,cool_stuff,01-03-2018,2,199.98,99.99,54,1012,45,1,15750,35.0
582,cool1,cool_stuff,01-04-2018,3,269.59,89.86333333,54,1012,18,1,15750,35.0
583,computers4,computers_accessories,01-02-2017,3,479.97,159.99,59,1893,3,2,8000,159.99
584,computers4,computers_accessories,01-03-2017,3,479.97,159.99,59,1893,3,1,8000,159.99
585,computers4,computers_accessories,01-04-2017,5,699.95,139.99,59,1893,5,2,8000,139.99
586,computers4,computers_accessories,01-06-2017,3,479.97,159.99,59,1893,15,1,8000,159.99
587,computers4,computers_accessories,01-07-2017,6,839.94,139.99,59,1893,17,1,8000,139.99
588,computers4,computers_accessories,01-08-2017,7,1019.93,145.7042857,59,1893,15,1,8000,145.7042857
589,computers4,computers_accessories,01-09-2017,11,1679.89,151.99,59,1893,15,1,8000,151.99
590,computers4,computers_accessories,01-10-2017,17,2629.83,154.6958824,59,1893,31,2,8000,154.6958824
591,computers4,computers_accessories,01-11-2017,18,2699.82,149.99,59,1893,36,4,8000,109.9
592,computers4,computers_accessories,01-12-2017,23,3449.77,149.99,59,1893,35,1,8000,109.9
593,computers4,computers_accessories,01-01-2018,43,6746.9,156.5113514,59,1893,152,2,8000,97.6425
594,computers4,computers_accessories,01-02-2018,31,4619.0,149.0,59,1893,202,2,8000,78.7122807
595,computers4,computers_accessories,01-03-2018,44,5986.0,136.1428571,59,1893,127,1,8000,81.02391304
596,computers4,computers_accessories,01-04-2018,56,6764.0,120.9230769,59,1893,107,1,8000,80.66666667
597,computers4,computers_accessories,01-05-2018,25,2975.0,119.0,59,1893,78,3,8000,79.8
598,computers4,computers_accessories,01-06-2018,27,3086.76,114.4911538,59,1893,66,0,8000,78.9
599,computers4,computers_accessories,01-07-2018,9,1079.91,119.99,59,1893,43,1,8000,77.9
600,computers4,computers_accessories,01-08-2018,10,1199.9,119.99,59,1893,18,1,8000,77.9
601,watches7,watches_gifts,01-08-2017,2,678.0,339.0,46,501,48,1,3042,179.9
602,watches7,watches_gifts,01-09-2017,1,339.0,339.0,46,501,54,1,3042,164.57
603,watches7,watches_gifts,01-10-2017,10,3461.58,346.158,46,501,43,2,3042,232.49
604,watches7,watches_gifts,01-11-2017,9,3111.36,345.7066667,46,501,91,4,3042,174.4333333
605,watches7,watches_gifts,01-12-2017,11,3836.8,348.8,46,501,73,1,3042,185.96
606,watches7,watches_gifts,01-01-2018,1,339.9,339.9,46,501,59,2,3042,199.0
